"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Body Item Label","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","Theoretical DRAM Bytes Accessible","byte/cycle","128",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Roofline","DRAM Frequency","Ghz","13.78",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FFMA Operations Per Cycle","inst","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","SM Frequency","Ghz","2.00",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FADD Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","Predicated-On FMUL Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Single Precision Achieved Value","DRAM Bandwidth","Gbyte/s","314.64",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DFMA Operations Per Cycle","inst","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","SM Frequency","Ghz","2.00",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DADD Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","Predicated-On DMUL Thread Instructions Executed Per Cycle","inst/cycle","0",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","GPU Speed Of Light Roofline Chart","Double Precision Achieved Value","DRAM Bandwidth","Gbyte/s","314.64",
"0","1711304","python3.12","127.0.0.1","void elementwise_kernel<128, 2, void gpu_kernel_impl_nocast<direct_copy_kernel_cuda(TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() lambda() (instance 7)]::operator ()() lambda(float) (instance 1)]>(TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","1","7","(128, 1, 1)","(12288, 1, 1)","0","12.0","SpeedOfLight_RooflineChart","","","","","SOLFPRoofline","INF","The ratio of peak float (fp32) to double (fp64) performance on this device is 64:1. The workload achieved 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
